participant,target_distr_rel,be_c
S5,T>D,-8.73371694570365
S5,T>D,-7.18242529441917
S5,T>D,-6.53254857456148
S5,T<D,2.04414829771514
S5,T>D,0.249280663870459
S5,T<D,11.0011806638704
S5,T>D,10.2390457547212
S5,T>D,-6.853306575066
S5,T>D,10.0024694880812
S5,T<D,-10.7011517950442
S5,T>D,-8.05779921199219
S5,T<D,-2.114740205862
S5,T<D,-1.98852680292961
S5,T>D,-1.27369124915209
S5,T<D,4.92421062340347
S5,T<D,11.4752747055808
S5,T>D,-9.04554692755972
S5,T>D,-4.29739257454781
S5,T<D,-0.686481518278727
S5,T>D,-4.46387188846555
S5,T<D,-4.50958475284684
S5,T>D,4.85775612309968
S5,T>D,-5.53047301815923
S5,T>D,0.138797441013563
S5,T<D,-0.564625056472541
S5,T>D,3.44642802112042
S5,T<D,9.69284664726847
S5,T>D,0.794952568202043
S5,T>D,4.00750072278644
S5,T<D,-7.29585626951218
S5,T<D,0.433473197070382
S5,T>D,-1.3748874332242
S5,T<D,-3.8791517950442
S5,T<D,-0.00388202318547692
S5,T>D,-0.089349941111496
S5,T<D,-7.10475447392226
S5,T>D,-2.99736018488636
S5,T>D,7.42994664726846
S5,T<D,1.22814658146137
S5,T>D,-1.23336714060718
S5,T<D,-7.22085170228488
S5,T<D,-0.987951702284875
S5,T>D,3.55173544574741
S5,T<D,1.17226948808119
S5,T>D,2.55755438612493
S5,T<D,0.764554386124922
S5,T<D,-7.10378151827874
S5,T>D,-13.4836647525825
S5,T<D,-1.66571694570364
S5,T>D,-2.55154546849577
S5,T>D,6.90255438612493
S5,T>D,0.369595488202553
S5,T>D,-1.45180286954887
S5,T<D,1.05855838456943
S5,T<D,-7.64352741581763
S5,T>D,-3.84781933612955
S5,T>D,9.24984967876497
S5,T>D,-2.98648202318548
S5,T>D,3.85393285939282
S5,T>D,0.82054967876496
S5,T>D,6.29950700081948
S5,T<D,11.2781712805993
S5,T<D,-19.9452456138751
S5,T<D,-0.896584752846839
S5,T<D,4.20649342493399
S5,T<D,-9.05662529441917
S5,T<D,-6.87252741581763
S5,T>D,8.01935588238536
S5,T>D,10.2437426601026
S5,T<D,5.81555438612491
S5,T<D,9.29420078800782
S5,T<D,-0.106151702284877
S5,T<D,-8.59080331023189
S5,T<D,-6.49006197462725
S5,T<D,-3.97380331023187
S5,T<D,5.49238910907519
S5,T<D,-9.136463128031
S5,T<D,-2.52782871940072
S5,T<D,-3.38662505647254
S5,T<D,3.87672886855556
S5,T>D,4.9388482049558
S5,T>D,0.201317337961622
S5,T>D,2.40012426445471
S5,T<D,-4.35938217886222
S5,T>D,-10.3945847528468
S5,T>D,10.2899643417987
S5,T<D,0.238424245579316
S5,T<D,3.76685142543854
S5,T>D,-22.7009929991805
S5,T>D,3.0473154297102
S5,T>D,2.98306156959558
S5,T>D,-3.84362505647255
S5,T>D,5.21806496278884
S5,T>D,1.69295525708514
S5,T<D,11.0882070008195
S5,T>D,6.11859994728819
S5,T<D,3.8302242644547
S5,T>D,10.5071184817213
S5,T<D,5.29473940643365
S5,T<D,11.7972830542964
S5,T<D,-0.856456837259629
S5,T>D,-2.38673565820132
S5,T>D,-8.63403565820131
S5,T>D,5.67115256820205
S5,T<D,1.55699548820258
S5,T<D,0.413097130451104
S6,T<D,13.3271212567578
S6,T<D,12.895622429797
S6,T>D,-16.2005369529203
S6,T>D,0.414985752258805
S6,T>D,15.9265616976065
S6,T>D,-6.01130219636734
S6,T<D,2.72156169760646
S6,T>D,-7.51164053247449
S6,T<D,-7.33485338290973
S6,T<D,3.13831272519714
S6,T>D,3.76412242979701
S6,T<D,11.7773641388725
S6,T<D,-26.9906583192656
S6,T>D,-3.12508453094251
S6,T>D,-18.3992590659787
S6,T>D,-14.4746109058077
S6,T>D,-4.09661699298882
S6,T>D,15.8907392169494
S6,T>D,-0.938815976154696
S6,T<D,-3.82570809737942
S6,T>D,6.02988518399893
S6,T>D,3.47159780363268
S6,T<D,-8.45584053247451
S6,T<D,-24.7962870444722
S6,T<D,-14.967523785267
S6,T>D,15.2955147359423
S6,T<D,-4.66270809737941
S6,T<D,-4.76747855572581
S6,T<D,-9.2133013941606
S6,T<D,-0.507385264057742
S6,T>D,-0.455269378538112
S6,T<D,-7.96971859259639
S6,T>D,3.86993508049389
S6,T<D,-8.0044891394619
S6,T<D,-6.42432424195886
S6,T<D,-11.1568533829097
S6,T<D,-3.15569545764942
S6,T>D,-17.4672954576494
S6,T>D,-30.8879872748029
S6,T>D,-15.1560968114255
S6,T>D,-8.74514183691147
S6,T<D,1.01852168073441
S6,T>D,-2.34108090580775
S6,T>D,3.89076715575721
S6,T>D,-6.00421129524024
S6,T<D,17.4616552719574
S6,T>D,2.55956715575723
S6,T<D,-3.08358136783733
S6,T<D,-2.37694312997941
S6,T<D,-18.9142037556971
S6,T>D,-7.17096007511267
S6,T<D,17.0224366403432
S6,T>D,7.86138402384532
S6,T<D,-16.0660295108258
S6,T>D,12.7598385582214
S6,T<D,-8.35054415491146
S6,T>D,26.3057520891921
S6,T<D,-22.500523785267
S6,T>D,-16.5984383023935
S6,T>D,0.947390934021261
S6,T>D,-2.54116491950612
S6,T<D,-1.80441510661114
S6,T>D,-7.15742070846159
S6,T>D,7.35376611764594
S6,T<D,-2.53994183691148
S6,T<D,16.8605416807344
S6,T>D,3.12764093402126
S6,T<D,15.8788616976065
S6,T<D,8.92891863216268
S6,T>D,3.74016376786441
S6,T>D,11.7552409340213
S6,T>D,22.4806214442742
S6,T<D,-11.1789431299794
S6,T>D,-0.651277687251877
S6,T>D,-1.07972659235434
S6,T<D,-2.7680583192656
S6,T<D,-1.38383623213559
S6,T>D,10.6197966538487
S6,T>D,-2.09461481600106
S6,T<D,3.10554168073441
S6,T<D,4.44616231274813
S6,T>D,3.0403594675255
S6,T<D,3.56636715575723
S6,T>D,-8.70942070174724
S6,T>D,3.08119624430294
S6,T<D,14.9693581630885
S6,T<D,6.45407340764564
S6,T>D,0.290241680734401
S6,T>D,6.77140733451776
S6,T<D,-7.86038453094251
S6,T>D,10.4211840238453
S6,T<D,12.0389214442742
S6,T>D,6.07011272519713
S6,T<D,0.797545053726055
S6,T<D,-4.70441129524023
S6,T<D,6.15874109775878
S6,T<D,14.152224506442
S6,T>D,3.79094661709027
S6,T>D,3.2507045423506
S6,T<D,-2.59432424195885
S6,T>D,-2.52281129524023
S6,T<D,18.3442557580412
S6,T<D,18.5346470678207
S6,T<D,7.39576169760647
S6,T>D,-11.2834785557258
S6,T>D,-4.53874014449005
S6,T<D,-10.2223447280426
S6,T<D,-8.81696078305062
S6,T<D,-14.4274447280426
S6,T<D,-11.2931237906417
S6,T>D,-1.33135906597874
S6,T>D,34.1372792915384
S6,T<D,-17.644081108867
S6,T<D,-14.113726048358
S6,T>D,19.359896244303
S6,T<D,12.1219031885745
S6,T>D,-5.3701891394619
S6,T>D,10.6482147359423
S6,T<D,-9.64219681142547
S6,T>D,7.72146341720722
S6,T<D,-1.60576007511267
S6,T>D,-4.2637547715567
S6,T>D,20.9130127251971
S6,T>D,5.42731870475977
S6,T<D,-15.133626048358
S6,T<D,3.65626231274811
S6,T<D,-3.8614713335352
S6,T<D,2.87325894014132
S6,T<D,15.9809581630885
S6,T<D,-8.48893284424279
S6,T>D,10.1744416807344
S6,T<D,8.12545331942915
S6,T<D,-18.0328511554763
S6,T>D,-8.87453658279279
S6,T<D,0.430030621461889
S6,T>D,-6.71570809737941
S6,T>D,4.20887620935829
S6,T<D,-1.59330375569706
S6,T>D,-8.0212376872519
S6,T<D,15.2759488445238
S6,T>D,-28.5752695539431
S6,T<D,-14.4912533829097
S6,T<D,-4.67209681142546
S6,T>D,11.1378506601566
S6,T>D,-29.4120295108258
S6,T<D,6.00697208919212
S6,T>D,-20.936081108867
S6,T>D,11.112831024875
S6,T<D,1.23156304707972
S6,T>D,14.3136788573383
S6,T>D,3.47461889113304
S6,T>D,9.78505527195743
S6,T<D,12.952773951642
S6,T>D,-1.03577874324224
S6,T>D,-5.41874014449005
S6,T<D,-1.91064312997942
S6,T<D,-3.5570893179804
S6,T>D,-4.37042659235436
S6,T>D,-3.00972768725188
S6,T<D,-19.3708872748029
S6,T<D,16.0463581630885
S6,T>D,7.64027929825274
S6,T<D,20.659631024875
S6,T>D,-5.15601183785591
S6,T>D,-2.48732424195887
S6,T<D,5.47741068201959
S6,T<D,2.07871863216268
S6,T>D,5.32859860583939
S6,T<D,5.09050446031283
S6,T>D,8.37440733451777
S6,T<D,-12.7745633596568
S6,T>D,5.13625066015658
S6,T<D,22.4493556339704
S6,T>D,-2.36471042504748
S6,T>D,-1.42703388235406
S6,T>D,3.57882125675776
S6,T>D,0.985473856451925
S6,T>D,-3.78756937853812
S6,T>D,3.8626186321627
S6,T<D,2.70104031639185
S6,T>D,4.76265563397039
S6,T<D,-3.45170334615133
S6,T<D,11.1810814074036
S6,T<D,-7.18771183785591
S6,T>D,-4.21025494627395
S6,T>D,6.21427395164194
S6,T>D,11.7627623127481
S6,T<D,6.87016376786441
S6,T>D,14.2209661176459
S6,T>D,-5.40527855572582
S6,T<D,-26.9136443660296
S6,T<D,-4.2765961435481
S6,T>D,-22.0168159761547
S6,T>D,15.9419385582214
S6,T>D,-3.62025890224121
S6,T>D,-12.8177080973794
S6,T<D,2.84297885733835
S7,T<D,1.41328750177146
S7,T>D,-6.28282795385793
S7,T<D,-1.23357651307432
S7,T>D,12.8055526256636
S7,T<D,4.19428750177143
S7,T<D,-14.6284885116689
S7,T<D,-2.97127854141412
S7,T<D,-10.2574885116689
S7,T>D,3.72818711653947
S7,T<D,2.76269480684597
S7,T>D,7.09700691609081
S7,T>D,5.36588711653946
S7,T<D,-15.0977041855976
S7,T>D,-6.96804705616439
S7,T>D,6.70797204614209
S7,T>D,-2.68104342287968
S7,T<D,5.20963586703417
S7,T>D,5.75533032780529
S7,T<D,0.509438940921733
S7,T>D,-2.01898210393382
S7,T<D,-15.2845569093286
S7,T<D,-3.13949384491682
S7,T<D,10.4976922546443
S7,T<D,0.185752943835601
S7,T>D,-6.0618372016739
S7,T>D,-2.58111691384038
S7,T<D,6.73505556878501
S7,T<D,-3.16260740898395
S7,T<D,13.267192615139
S7,T<D,-2.55826392480953
S7,T>D,-1.61077651307433
S7,T>D,-2.94479528045923
S7,T>D,-3.08631640899603
S7,T>D,-1.1799998494451
S7,T>D,-10.2314956447132
S7,T>D,22.3422702791985
S7,T>D,-2.29977641249272
S7,T<D,4.54563359405869
S7,T<D,-1.65374184586534
S7,T>D,-6.88632448815601
S7,T<D,-0.028621661140789
S7,T>D,-15.4728629914648
S7,T<D,8.39500015055489
S7,T<D,-3.57294443121498
S7,T>D,-2.20476390044489
S7,T<D,1.94523789606618
S7,T>D,3.0473214585859
S7,T>D,-2.71519657585687
S7,T>D,-7.45579596820887
S7,T>D,-9.93362795385792
S7,T>D,5.23185870348829
S7,T<D,1.7614214585859
S7,T>D,-6.59989384491682
S7,T>D,2.98310533704338
S7,T<D,-11.1962276247655
S7,T<D,-0.699795968208865
S7,T>D,-2.00536946837188
S7,T>D,5.32385870348829
S7,T<D,-14.8421639004449
S7,T>D,7.53210533704338
S7,T<D,-0.175885524656259
S7,T>D,2.42556311109463
S7,T>D,10.6630430906714
S7,T<D,8.75882358750728
S7,T<D,-4.16270128782886
S7,T<D,0.742704719540785
S7,T>D,-2.59788552465626
S7,T<D,4.05739480684597
S7,T<D,0.0127362493305028
S7,T<D,21.5902875017714
S7,T>D,-6.88853795932644
S7,T<D,1.89169578549336
S7,T>D,-3.66274760577262
S7,T>D,-0.482269672194721
S7,T<D,3.12131266634409
S7,T<D,13.412292591016
S7,T>D,-8.30427572187035
S7,T>D,18.8546976942696
S7,T<D,5.78929871217114
S7,T>D,1.62749946685133
S7,T<D,1.07588711653947
S7,T>D,2.70320866824826
S7,T<D,6.10111447534373
S7,T>D,-2.38639308390918
S7,T>D,-7.484025333659
S7,T<D,14.8006235875073
S7,T<D,1.98400471954078
S7,T<D,13.3406900978045
S7,T>D,-6.40529779563149
S7,T<D,4.24315014967664
S7,T>D,-4.97066299146481
S7,T<D,2.56297870860793
S7,T<D,-6.07547301877581
S7,T<D,2.4007027983261
S7,T>D,3.33610533704339
S7,T<D,9.45346419987802
S7,T>D,1.04740691609081
S7,T>D,-3.79955229636678
S7,T>D,-5.46104199988051
S7,T>D,1.93470279832611
S7,T>D,6.33470471954077
S7,T<D,14.3851501496766
S7,T<D,-8.96816967219471
S7,T<D,17.3631047834904
S7,T<D,4.09359472700397
S7,T>D,14.8738335940587
S7,T>D,-16.255625333659
S7,T>D,-15.4906723824812
S7,T<D,-9.0316952165096
S7,T>D,-10.2871696721947
S7,T>D,4.49435815413466
S7,T>D,9.82229871217115
S7,T>D,14.5379224788637
S7,T>D,-11.6341947478749
S7,T<D,-0.905495644713207
S7,T<D,10.6946620406736
S7,T<D,4.88913615848172
S7,T>D,0.421838154134661
S7,T>D,-13.7064273336559
S7,T>D,-2.25464129651171
S7,T>D,-10.8952641329658
S7,T>D,-17.297507408984
S7,T>D,7.14871407588696
S7,T>D,-1.3295297208015
S7,T<D,-4.50940421450662
S7,T<D,3.50584788977813
S7,T<D,15.6782916874244
S7,T<D,-0.645807384861034
S7,T<D,-2.55389657585686
S7,T>D,4.80000220436854
S7,T>D,15.0712242781297
S7,T>D,0.909358703488289
S7,T<D,-7.30630421450665
S7,T<D,-4.16659596820887
S7,T>D,6.08377027919849
S7,T<D,0.241862040673564
S7,T<D,-10.8376054913851
S7,T>D,6.26029168742438
S7,T<D,2.9791370085352
S7,T<D,-1.39806392480953
S7,T>D,-1.47050738486104
S7,T>D,-3.1252629914648
S7,T<D,3.76750403179113
S7,T<D,10.0806358670342
S7,T<D,21.7712523942274
S7,T>D,2.03973624933049
S7,T<D,-0.416769468371894
S7,T>D,3.0955043552868
S7,T>D,-2.80845641249273
S7,T>D,-6.64892474896322
S7,T<D,-2.22923184586534
S7,T>D,6.83787525103677
S7,T>D,-4.23916640594131
S7,T>D,3.07680851692496
S7,T<D,-5.62749466295663
S7,T<D,-1.16917238248117
S7,T<D,-3.82706834240312
S7,T>D,12.3797702791985
S7,T<D,-15.3630498503234
S7,T>D,3.429374666341
S7,T>D,-0.176077521136279
S7,T>D,1.47248771544778
S7,T>D,-3.0420790687021
S7,T<D,3.8232877154478
S7,T>D,7.59859454464259
S7,T>D,7.08985657712033
S7,T<D,-0.316043422879686
S7,T<D,-3.17490418559761
S7,T<D,-14.6496054913851
S7,T<D,14.3069631110946
S7,T>D,-1.38538592411304
S7,T>D,-5.8386237506695
S7,T<D,-0.358463924809523
S7,T>D,4.94792247886372
S7,T<D,1.14833032780529
S7,T>D,2.46593165759688
S7,T<D,1.87811447534374
S7,T<D,3.83193894092172
S7,T>D,-9.1992873336559
S7,T<D,9.92852761751883
S7,T>D,11.4406052521251
S7,T>D,-1.63070738486102
S7,T>D,-13.5500264279733
S7,T<D,6.23723480684599
S7,T<D,-7.26211448815601
S7,T<D,-16.0467790687021
S7,T<D,4.29609581440239
S7,T>D,5.15119771544778
S7,T<D,-8.9678169138404
S7,T>D,-0.589978541414108
S7,T<D,3.16102093129791
S7,T<D,-0.799709902195452
S7,T>D,-4.56514916029315
S7,T<D,-1.10435229636678
S7,T<D,7.1088214585859
S7,T<D,-4.27009657585684
S7,T>D,-0.535061059078266
S7,T<D,-7.3702569093286
S7,T<D,5.36207525103678
S7,T<D,11.9312987121711
S7,T>D,3.65065800011949
S7,T<D,1.27620027919849
S7,T<D,8.05193165759687
S7,T>D,5.20629168742438
S7,T<D,-2.57447641249273
S7,T<D,-17.2357491602932
S7,T<D,1.01970279832609
S7,T<D,17.7863945086149
S7,T>D,-2.9461790687021
S7,T>D,11.3149565771203
S7,T>D,4.94993894092172
S7,T<D,6.78841952765679
S7,T<D,-4.31568047234322
S7,T>D,7.14623789606617
S7,T<D,3.65000220436853
S7,T>D,-12.5383379593264
S7,T<D,2.4725720461421
S7,T>D,7.12822427812966
S7,T<D,-16.1253247489632
S7,T>D,-7.42249564471323
S7,T>D,7.43259472700395
S7,T>D,-2.30804199988052
S7,T<D,5.94597870860795
S7,T>D,1.07177525103678
S7,T<D,12.0328209312979
S7,T<D,0.125002204368526
S7,T>D,0.769423486925662
S7,T>D,2.2993140507215
S7,T>D,6.06451148833105
S8,T>D,-15.9188985786449
S8,T>D,-12.3407497390432
S8,T>D,4.55615401111647
S8,T>D,-14.4295689183984
S8,T<D,7.09763808763982
S8,T<D,-6.58611601858791
S8,T<D,9.94306047268
S8,T<D,-8.15687646738944
S8,T<D,6.7974006532536
S8,T<D,23.8814518054875
S8,T>D,2.25929154324019
S8,T<D,-4.05057191746442
S8,T<D,-4.40568639080644
S8,T>D,10.5716380876398
S8,T<D,2.69452511434479
S8,T<D,1.47443923708653
S8,T>D,1.77826399119509
S8,T<D,6.69755555524546
S8,T>D,7.3578032495419
S8,T>D,-7.91663918296978
S8,T<D,5.3954010929655
S8,T<D,6.05006047268
S8,T>D,-2.18046837125186
S8,T>D,4.94321433376277
S8,T>D,6.42327030312724
S8,T<D,3.59345067042926
S8,T<D,-0.130716508401867
S8,T>D,-0.166198578644922
S8,T>D,-1.04787558296111
S8,T<D,-8.97023600880492
S8,T<D,-0.0531780409401168
S8,T>D,6.89925847050876
S8,T<D,-3.0788497390432
S8,T<D,6.6994010929655
S8,T>D,-7.70996999495235
S8,T<D,4.23975847050876
S8,T<D,-8.6791418085689
S8,T<D,-10.4943658910402
S8,T>D,9.4774915432402
S8,T<D,-3.24412777907807
S8,T>D,-0.885866114541108
S8,T<D,1.32968398141211
S8,T<D,-5.3301418085689
S8,T>D,5.96306278830085
S8,T>D,-11.1217702310162
S8,T<D,-4.65432777907807
S8,T>D,1.57553410895981
S8,T>D,8.96323351582947
S8,T>D,-3.61912777907807
S8,T>D,5.6057753230382
S8,T<D,1.83493162874814
S8,T>D,12.7579065783863
S8,T>D,-0.786896750458103
S8,T<D,-5.06381313976149
S8,T>D,-10.4312619123602
S8,T<D,1.90698398141209
S8,T>D,7.61306278830084
S8,T<D,4.31406047268001
S8,T<D,-1.065735870403
S8,T>D,21.7055518054875
S8,T>D,-2.65212407335364
S8,T>D,-17.4852236547205
S8,T>D,-6.42963587040302
S8,T<D,-1.14584598888351
S8,T<D,-8.95406837125185
S8,T<D,-18.4842376624989
S8,T<D,-0.566545988883491
S8,T<D,0.068656098394511
S8,T>D,1.75683923708653
S8,T<D,2.97255341549085
S8,T>D,-5.87638901586835
S8,T>D,0.235242119911745
S8,T<D,8.94641890673624
S8,T<D,-4.73414973904322
S8,T<D,-0.108141808568916
S8,T<D,4.38027627272825
S8,T<D,-14.3694065845092
S8,T>D,10.3533834915981
S8,T<D,-0.587237211699158
S8,T<D,3.73941852357275
S8,T<D,-3.35701313976147
S8,T<D,-8.96547804094011
S8,T<D,-5.87216159815785
S8,T>D,6.68923351582947
S8,T>D,-9.57886837125187
S8,T>D,1.56727627272827
S8,T>D,3.46677532303821
S8,T<D,9.18883923708654
S8,T<D,21.1236518054875
S8,T<D,2.45625555524546
S8,T>D,10.2569982095382
S8,T<D,8.91135847050875
S8,T>D,5.28170801282431
S8,T>D,-2.87396372727176
S8,T>D,6.8848244170389
S8,T<D,25.3071032495419
S8,T<D,-0.810866114541105
S8,T>D,11.3684762727283
S8,T<D,17.6409374507737
S8,T<D,-1.27194438910604
S8,T>D,1.65649820953824
S8,T>D,10.687144129597
S8,T>D,-22.8327160185879
S8,T<D,-0.597981950757107
S8,T<D,2.80320697582253
S8,T>D,6.26082446279826
S8,T>D,-0.751344444754525
S8,T>D,0.154463948976236
S8,T<D,2.98180142135507
S8,T<D,2.25302741437587
S8,T<D,-2.07706159815786
S8,T<D,-9.27255788008826
S8,T>D,12.3520392370865
S8,T>D,3.81231360919355
S8,T<D,8.93225555524546
S8,T>D,11.2603136091936
S8,T<D,-2.33653600880491
S8,T>D,-9.76532777907806
S8,T>D,-3.40104819451249
S8,T>D,-19.3253236547205
S8,T>D,-4.89639935416891
S8,T<D,-2.60648639080645
S8,T<D,-4.23075945086982
S8,T<D,0.582163948976251
S8,T<D,-4.47461326897951
S8,T<D,-10.1281780409401
S8,T<D,4.59445847050877
S8,T>D,8.69177532303821
S8,T<D,2.10015561089398
S8,T>D,-0.998861598157854
S8,T<D,1.3310180492429
S8,T<D,12.7267753230382
S8,T<D,-5.90561607956881
S8,T>D,-12.4778482017187
S8,T>D,7.40569757078071
S8,T<D,-4.58354390160548
S8,T<D,7.50616875399278
S8,T>D,3.21953351582945
S8,T>D,-0.435649739043197
S8,T<D,0.923270800573716
S8,T>D,7.48066047268
S8,T>D,6.91951736917879
S8,T<D,-2.44806254922627
S8,T>D,11.0740300050477
S8,T<D,-7.00157191746442
S8,T<D,1.71417540951065
S8,T>D,3.42095847050875
S8,T>D,-8.35394390160551
S8,T<D,3.74619341549088
S8,T>D,-9.83938263082121
S8,T<D,11.2919419471568
S8,T>D,3.19552511434479
S8,T<D,-15.5009702310162
S8,T>D,3.87640109296549
S8,T>D,-10.2629481945125
S8,T>D,13.6760300050477
S8,T>D,6.71495370212675
S8,T>D,4.11362407093112
S8,T>D,13.629949336245
S8,T<D,-6.58519935416889
S8,T<D,-22.0054793295707
S8,T<D,-9.32137804094013
S8,T>D,6.13262353261057
S8,T<D,2.25841852357276
S8,T<D,3.55768398141209
S8,T<D,6.40970801282431
S8,T<D,15.1009737021268
S8,T>D,2.64923351582945
S8,T<D,0.339224462798246
S8,T<D,1.2539663866641
S8,T<D,0.636154011116503
S8,T>D,-2.72598195075709
S8,T>D,-5.6583967504581
S8,T>D,2.20276399119508
S8,T<D,-4.227428620793
S8,T<D,0.731255555245466
S8,T>D,-4.89058639080645
S8,T>D,6.30887635450467
S8,T>D,9.00047540951066
S8,T>D,1.86193745077373
S8,T<D,2.92140697582253
S8,T>D,10.7107839204312
S8,T>D,11.7758244627983
S8,T>D,3.96299820953824
S8,T<D,6.82164433376278
S8,T>D,-10.5968755829611
S8,T<D,-1.29652969687275
S8,T<D,-4.29006254922628
S8,T>D,9.33315609839451
S8,T<D,-7.58819935416888
S8,T>D,-3.72298639080645
S8,T>D,-9.14143952732002
S8,T<D,1.12678154324019
S8,T<D,-3.34529198717568
S8,T<D,5.5286839814121
S8,T>D,-1.82384598888351
S8,T<D,11.2515206704293
S8,T<D,-4.64624598888352
S8,T<D,-0.392739527320009
S8,T<D,-6.45219935416888
S8,T>D,17.3459737021267
S8,T>D,0.181417414375844
S8,T>D,-1.45232459048933
S8,T>D,-3.80913600880491
S8,T<D,2.9941032495419
S8,T>D,-2.15311313976147
S8,T>D,-3.95714819451249
S8,T<D,-5.0575481945125
S8,T<D,9.16601933624507
S8,T>D,2.33631360919355
S8,T<D,4.1654915432402
S8,T>D,2.70098300753874
S8,T<D,6.45074433376277
S8,T<D,-1.18785365472046
S8,T>D,-2.61324438910603
S8,T<D,4.23949154324019
S8,T>D,2.3181338854589
S8,T>D,5.4709032495419
S8,T<D,5.84594498293606
S9,T>D,17.7750888297994
S9,T>D,-3.6513206251358
S9,T<D,7.43748246974615
S9,T>D,1.19264977624691
S9,T>D,-0.41684835850186
S9,T>D,8.28131209903371
S9,T<D,-4.63421753025384
S9,T<D,-2.22743542866968
S9,T>D,-4.0214998748081
S9,T>D,8.66996920592146
S9,T<D,-5.69975022375308
S9,T>D,-0.469936705428542
S9,T<D,-7.82004795922521
S9,T<D,-8.85945464802611
S9,T<D,-17.1839560146554
S9,T>D,-20.1492756233696
S9,T>D,-0.722236617220253
S9,T>D,15.7591158710534
S9,T<D,-0.823120625135814
S9,T>D,4.78248882979936
S9,T<D,-2.48282037662562
S9,T<D,2.68459264491689
S9,T<D,-3.60802759454478
S9,T>D,-7.63760789532118
S9,T<D,4.7259314946561
S9,T<D,-1.49361004879416
S9,T>D,-0.320884128946617
S9,T>D,11.8970924025193
S9,T<D,4.36789981642498
S9,T<D,-7.78305022375308
S9,T>D,12.7247694375528
S9,T>D,1.23581240251928
S9,T>D,1.75918565348556
S9,T<D,-3.69590759748074
S9,T<D,-6.18948125208889
S9,T<D,4.51942164149815
S9,T<D,-0.291326835584711
S9,T>D,3.57989981642497
S9,T<D,-12.6193202495355
S9,T>D,13.7135473609343
S9,T>D,-8.39473516826938
S9,T<D,1.48405210467883
S9,T<D,-16.9146826390657
S9,T<D,-14.1267166036989
S9,T>D,-2.38123224170047
S9,T>D,17.7204648317306
S9,T<D,4.79776943755282
S9,T<D,-4.69688790096629
S9,T>D,-3.6165549549382
S9,T>D,17.5029001251919
S9,T<D,-4.34675022375309
S9,T<D,12.4682650617544
S9,T>D,12.2281285788116
S9,T>D,1.8807594251856
S9,T>D,-4.06875273094372
S9,T<D,0.00775942518561279
S9,T>D,-6.0380483720338
S9,T<D,-4.89393516826938
S9,T>D,-6.91385022375307
S9,T>D,-2.79355464802613
S9,T<D,-6.53409434651443
S9,T>D,-1.29438214279302
S9,T>D,-16.8055750661332
S9,T>D,-1.41453516826938
S9,T<D,2.54698775829954
S9,T<D,-3.21362024953553
S9,T<D,-1.60471637203382
S9,T<D,-1.38932062513582
S9,T<D,-5.36821753025382
S9,T<D,12.9602285788116
S9,T>D,-6.87175017082105
S9,T>D,-10.0233434904211
S9,T<D,-4.71781434651445
S9,T>D,3.46242058048565
S9,T<D,-1.75577835850184
S9,T<D,-12.7902351682694
S9,T<D,0.787608448953237
S9,T>D,5.79764910474597
S9,T<D,-5.68596850534391
S9,T<D,-3.35140714064808
S9,T<D,4.09794482380999
S9,T>D,7.58461398062189
S9,T<D,-6.25265017082102
S9,T<D,-11.7500465392049
S9,T>D,-6.94337464802612
S9,T<D,0.268922186819714
S9,T<D,5.09160844895324
S9,T>D,-8.60719155104674
S9,T>D,7.36659264491688
S9,T>D,-2.25591117020064
S9,T<D,7.35765969722175
S9,T>D,3.17278926853433
S9,T<D,-10.5340917407313
S9,T>D,4.3079607438793
S9,T>D,14.8680971469665
S9,T<D,0.283512099033717
S9,T>D,-5.71023661722025
S9,T>D,1.28002218681974
S9,T<D,12.2063384289799
S9,T>D,-30.9470576492516
S9,T<D,-4.25454349042111
S9,T>D,14.8535082592687
S9,T<D,-0.946607597480733
S9,T>D,-1.71860706758088
S9,T<D,8.81669867360889
S9,T<D,-8.24355495493818
S9,T>D,-7.44004030277824
S9,T<D,-6.95973505732532
S9,T>D,-2.0849465392049
S9,T<D,-2.56361542866967
S9,T>D,-4.99618444240464
S9,T<D,2.18836506175443
S9,T>D,5.92644535197389
S9,T>D,-0.215207597480725
S9,T<D,8.95892218681971
S9,T>D,-3.4589560146554
S9,T<D,-2.80834946534836
S9,T<D,-6.87617879407853
S9,T<D,-8.11747506613319
S9,T>D,-1.82525089525402
S9,T<D,-7.27738130795529
S9,T>D,5.76558926853434
S9,T<D,-17.5292305624472
S9,T>D,15.4677694375528
S9,T>D,-12.6331145833903
S9,T<D,0.739547360934267
S9,T<D,-21.6026778131803
S9,T<D,-3.19650132639112
S9,T>D,11.4140888297994
S9,T>D,-10.3776526390657
S9,T>D,-12.2522178715391
S9,T>D,-10.2607714211884
S9,T<D,-12.6068268355847
S9,T<D,0.0709750450618067
S9,T<D,-7.89171073146568
S9,T>D,-8.08917781318029
S9,T>D,-8.24475017082104
S9,T>D,-1.68930789532117
S9,T>D,10.4481314946561
S9,T>D,-0.483998358501858
S9,T<D,-7.02110273217461
S9,T<D,-11.56605517619
S9,T>D,-2.08205601850357
S9,T>D,-4.04310704879416
S9,T>D,-1.9307167815253
S9,T<D,3.11094535197387
S9,T>D,12.3562472690563
S9,T>D,-1.4766820326197
S9,T>D,-3.63445764925159
S9,T>D,-4.47918846878638
S9,T>D,1.15669775829955
S9,T>D,2.95100398149644
